,DocumentID,Date,SKU,Price,Discount,Customer,Quantity
7704,6169,2019-05-10,1780,2674.576271,481.423729,177,12.0
7705,6170,2019-05-10,950,322.033898,57.966102,66,1.0
7706,6171,2019-05-10,1780,1803.38983,324.61017,82,8.0
7707,6172,2019-05-10,543,177.966102,32.033898,511,1.0
7708,6173,2019-05-10,1618,643.694915,115.865085,396,2.0
7709,6174,2019-05-10,2295,3473.728814,625.271186,588,4.0
7710,6175,2019-05-10,543,355.932203,64.067797,446,2.0
7711,6176,2019-05-10,223,398.644068,71.755932,68,2.0
7712,6177,2019-05-10,2276,2457.627119,442.372881,156,2.0
7713,6178,2019-05-10,2471,727.338983,130.921017,284,1.0
7714,6178,2019-05-10,1748,416.322034,74.937966,284,1.0
7715,6178,2019-05-10,1976,522.881356,94.118644,284,1.0
7716,6178,2019-05-10,1869,1873.423729,337.216271,284,4.0
7717,6178,2019-05-10,2007,805.084746,144.915254,284,1.0
7718,6178,2019-05-10,51,961.220339,173.019661,284,4.0
7719,6178,2019-05-10,563,1023.728814,184.271186,284,4.0
7720,6179,2019-05-11,167,1016.949153,183.050847,266,4.0
7721,6180,2019-05-11,2446,508.474576,91.525424,179,2.0
7722,6181,2019-05-11,2130,1620.135593,291.624407,450,4.0
7723,6182,2019-05-11,523,1403.38983,252.61017,308,8.0
7724,6183,2019-05-11,523,701.694915,126.305085,592,4.0
7725,6183,2019-05-11,537,1389.830508,250.169492,592,8.0
7726,6183,2019-05-11,557,711.864407,128.135593,592,4.0
7727,6183,2019-05-11,1776,847.457627,152.542373,592,4.0
7728,6184,2019-05-11,543,711.864407,128.135593,388,4.0
7729,6185,2019-05-11,2404,1411.864407,254.135593,308,4.0
7730,6186,2019-05-11,537,694.915254,125.084746,396,4.0
7731,6187,2019-05-11,574,946.779661,170.420339,68,4.0
7732,6188,2019-05-11,165,1557.322034,280.317966,266,4.0
7733,6189,2019-05-11,1423,2542.372881,457.627119,600,4.0
7734,6190,2019-05-11,1045,1951.694915,351.305085,68,2.0
7735,6191,2019-05-11,2130,1620.135593,291.624407,511,4.0
7736,6192,2019-05-11,2415,3389.830508,610.169492,363,4.0
7737,6193,2019-05-11,1827,627.118644,112.881356,600,4.0
7738,6194,2019-05-11,1860,1370.338983,246.661017,231,4.0
7739,6195,2019-05-11,1308,696.152542,125.307458,225,1.0
7740,6196,2019-05-11,950,373.728814,67.271186,284,1.0
7741,6196,2019-05-11,401,4225.016949,760.503051,284,4.0
7742,6197,2019-05-13,51,440.677966,79.322034,511,2.0
7743,6198,2019-05-13,1182,194.915254,35.084746,497,1.0
7744,6199,2019-05-13,2538,681.40678,122.65322,151,2.0
7745,6200,2019-05-13,1799,2033.898305,366.101695,567,8.0
7746,6201,2019-05-13,557,711.864407,128.135593,497,4.0
7747,6202,2019-05-13,1031,373.355932,67.204068,300,1.0
7748,6203,2019-05-13,1233,887.330508,159.719492,82,1.0
7749,6204,2019-05-13,906,5178.813559,932.186441,187,28.0
7750,6205,2019-05-13,2453,790.932203,142.367797,231,2.0
7751,6206,2019-05-13,2424,211.779661,38.120339,363,1.0
7752,6207,2019-05-13,1182,779.661017,140.338983,156,4.0
7753,6208,2019-05-13,793,593.220339,106.779661,288,2.0
7754,6209,2019-05-13,711,3658.169492,658.470508,284,4.0
7755,6209,2019-05-13,69,449.610169,80.929831,284,2.0
7756,6209,2019-05-13,130,350.305085,63.054915,284,1.0
7757,6209,2019-05-13,2424,441.864407,79.535593,284,2.0
7758,6209,2019-05-13,2398,877.118644,157.881356,284,1.0
7759,6209,2019-05-13,1058,1792.20339,322.59661,284,2.0
7760,6209,2019-05-13,1771,1484.813559,267.266441,284,2.0
7761,6209,2019-05-13,2045,3927.627119,706.972881,284,4.0
7762,6210,2019-05-14,481,1881.355932,338.644068,501,12.0
7763,6211,2019-05-14,215,1255.932203,226.067797,604,8.0
7764,6212,2019-05-14,1823,711.864407,128.135593,156,4.0
7765,6213,2019-05-14,2070,762.711864,137.288136,18,4.0
7766,6214,2019-05-14,215,627.966102,113.033898,131,4.0
7767,6214,2019-05-14,1799,966.101695,173.898305,131,4.0
7768,6215,2019-05-14,1303,533.898305,96.101695,604,2.0
7769,6216,2019-05-14,98,1610.169492,289.830508,511,4.0
7770,6217,2019-05-14,481,2822.033898,507.966102,182,18.0
7771,6218,2019-05-14,220,1906.779661,343.220339,99,10.0
7772,6218,2019-05-14,215,2197.881356,395.618644,99,14.0
7773,6218,2019-05-14,191,966.101695,173.898305,99,6.0
7774,6218,2019-05-14,140,381.355932,68.644068,99,2.0
7775,6218,2019-05-14,163,796.610169,143.389831,99,4.0
7776,6219,2019-05-14,2314,546.152542,98.307458,595,2.0
7777,6220,2019-05-15,1779,846.915254,152.444746,511,2.0
7778,6221,2019-05-15,215,1294.915254,233.084746,139,8.0
7779,6221,2019-05-15,220,796.610169,143.389831,139,4.0
7780,6222,2019-05-15,481,156.779661,28.220339,130,1.0
7781,6223,2019-05-15,2491,330.508475,59.491525,506,2.0
7782,6224,2019-05-15,191,728.813559,131.186441,163,4.0
7783,6225,2019-05-15,74,386.440678,69.559322,284,1.0
7784,6225,2019-05-15,2142,3847.457627,692.542373,284,4.0
7785,6225,2019-05-15,2158,1162.711864,209.288136,284,4.0
7786,6225,2019-05-15,1278,433.135593,77.964407,284,1.0
7787,6226,2019-05-15,884,1322.033898,237.966102,383,8.0
7788,6227,2019-05-15,1827,156.779661,28.220339,600,1.0
7789,6228,2019-05-15,797,423.728814,76.271186,567,1.0
7790,6228,2019-05-15,481,1254.237288,225.762712,567,8.0
7791,6229,2019-05-15,166,932.20339,167.79661,163,4.0
7792,6230,2019-05-15,481,627.118644,112.881356,272,4.0
7793,6231,2019-05-15,2329,1338.983051,241.016949,567,4.0
7794,6232,2019-05-15,2329,1272.033898,228.966102,99,4.0
7795,6233,2019-05-15,2351,1456.237288,262.122712,595,4.0
7796,6234,2019-05-15,1389,1016.949153,183.050847,275,2.0
7797,6235,2019-05-15,2336,1027.118644,184.881356,99,4.0
7798,6236,2019-05-15,2329,411.016949,73.983051,120,1.0
7799,6237,2019-05-15,173,838.983051,151.016949,284,2.0
7800,6237,2019-05-15,130,739.525424,133.114576,284,2.0
7801,6237,2019-05-15,92,1075.966102,193.673898,284,2.0
7802,6237,2019-05-15,983,620.440678,111.679322,284,2.0
7803,6238,2019-05-16,2151,245.0,44.1,161,1.0
7804,6239,2019-05-16,2186,510.169492,91.830508,45,1.0
7805,6240,2019-05-16,215,1255.932203,226.067797,604,8.0
7806,6241,2019-05-16,975,2186.440678,393.559322,501,12.0
7807,6242,2019-05-16,141,1610.169492,289.830508,22,8.0
7808,6242,2019-05-16,166,2542.372881,457.627119,22,12.0
7809,6243,2019-05-16,407,547.855932,98.614068,266,1.0
7810,6244,2019-05-16,173,1474.576271,265.423729,331,4.0
7811,6245,2019-05-16,557,711.864407,128.135593,511,4.0
7812,6245,2019-05-16,565,1176.983051,211.856949,511,4.0
7813,6246,2019-05-16,567,915.254237,164.745763,17,4.0
7814,6246,2019-05-16,537,1355.932203,244.067797,17,8.0
7815,6246,2019-05-16,2424,847.457627,152.542373,17,4.0
7816,6247,2019-05-16,583,915.254237,164.745763,511,4.0
7817,6248,2019-05-16,2199,398.305085,71.694915,88,2.0
7818,6249,2019-05-16,2404,1368.644068,246.355932,325,4.0
7819,6250,2019-05-16,2284,398.305085,71.694915,592,2.0
7820,6251,2019-05-16,2394,3823.728814,688.271186,159,4.0
7821,6252,2019-05-16,1156,1064.338983,191.581017,450,4.0
7822,6253,2019-05-16,1442,372.881356,67.118644,163,2.0
7823,6254,2019-05-16,2158,1372.542373,247.057627,284,4.0
7824,6254,2019-05-16,2142,3028.830508,545.189492,284,3.0
7825,6254,2019-05-16,2359,655.932203,118.067797,284,1.0
7826,6254,2019-05-16,2205,160.305085,28.854915,284,1.0
7827,6255,2019-05-16,82,1803.38983,324.61017,288,4.0
7828,6256,2019-05-16,793,593.220339,106.779661,288,2.0
7829,6257,2019-05-17,571,1089.79661,196.16339,224,4.0
7830,6258,2019-05-17,2329,2677.966102,482.033898,488,8.0
7831,6258,2019-05-17,2424,1728.813559,311.186441,488,8.0
7832,6258,2019-05-17,1799,1101.694915,198.305085,488,4.0
7833,6259,2019-05-17,1799,1932.20339,347.79661,66,8.0
7834,6260,2019-05-17,1892,813.559322,146.440678,18,1.0
7835,6261,2019-05-17,779,1694.915254,305.084746,148,4.0
7836,6262,2019-05-17,793,581.355932,104.644068,177,2.0
7837,6263,2019-05-17,166,10805.084746,1944.915254,447,50.0
7838,6264,2019-05-17,166,10805.084746,1944.915254,447,50.0
7839,6265,2019-05-17,875,745.762712,134.237288,308,4.0
7840,6266,2019-05-17,975,664.40678,119.59322,383,4.0
7841,6267,2019-05-17,2483,5338.983051,961.016949,159,2.0
7842,6268,2019-05-17,2329,2544.067797,457.932203,66,8.0
7843,6269,2019-05-17,2424,853.38983,153.61017,284,4.0
7844,6269,2019-05-17,2359,656.59322,118.18678,284,1.0
7845,6270,2019-05-18,2329,2624.40678,472.39322,360,8.0
7846,6271,2019-05-18,2329,1338.983051,241.016949,25,4.0
7847,6271,2019-05-18,1443,1398.305085,251.694915,25,6.0
7848,6271,2019-05-18,975,1355.932203,244.067797,25,8.0
7849,6271,2019-05-18,884,1288.135593,231.864407,25,8.0
7850,6272,2019-05-18,2284,779.661017,140.338983,17,4.0
7851,6273,2019-05-18,2424,864.40678,155.59322,155,4.0
7852,6274,2019-05-18,191,677.966102,122.033898,539,4.0
7853,6274,2019-05-18,884,1288.135593,231.864407,539,8.0
7854,6274,2019-05-18,975,1016.949153,183.050847,539,6.0
7855,6275,2019-05-18,1826,4094.915254,737.084746,188,4.0
7856,6276,2019-05-18,481,1220.338983,219.661017,313,8.0
7857,6277,2019-05-18,2183,714.237288,128.562712,161,4.0
7858,6278,2019-05-18,166,932.20339,167.79661,272,4.0
7859,6279,2019-05-18,2474,233.050847,41.949153,331,1.0
7860,6280,2019-05-20,2216,3220.338983,579.661017,187,20.0
7861,6281,2019-05-20,166,3084.745763,555.254237,99,14.0
7862,6282,2019-05-20,235,1440.677966,259.322034,390,4.0
7863,6283,2019-05-20,167,1072.881356,193.118644,284,4.0
7864,6283,2019-05-20,69,224.805085,40.464915,284,1.0
7865,6283,2019-05-20,2471,1527.644068,274.975932,284,2.0
7866,6283,2019-05-20,1728,2009.288136,361.671864,284,4.0
7867,6284,2019-05-20,172,1525.423729,274.576271,331,4.0
7868,6285,2019-05-20,118,1135.59322,204.40678,266,4.0
7869,6286,2019-05-20,1823,711.864407,128.135593,396,4.0
7870,6287,2019-05-20,2072,305.084746,54.915254,189,2.0
7871,6287,2019-05-20,2329,1338.983051,241.016949,189,4.0
7872,6287,2019-05-20,166,932.20339,167.79661,189,4.0
7873,6287,2019-05-20,875,372.881356,67.118644,189,2.0
7874,6288,2019-05-20,567,915.254237,164.745763,380,4.0
7875,6289,2019-05-20,565,2353.966102,423.713898,511,8.0
7876,6290,2019-05-20,1870,734.40678,132.19322,231,2.0
7877,6291,2019-05-20,2072,152.542373,27.457627,109,1.0
7878,6291,2019-05-20,481,313.559322,56.440678,109,2.0
7879,6292,2019-05-20,69,1593.220339,286.779661,511,8.0
7880,6293,2019-05-20,85,464.40678,83.59322,284,2.0
7881,6293,2019-05-20,1835,870.694915,156.725085,284,1.0
7882,6294,2019-05-20,2070,362.288136,65.211864,99,2.0
7883,6295,2019-05-20,906,1906.779661,343.220339,80,10.0
7884,6296,2019-05-20,206,1525.423729,274.576271,396,4.0
7885,6297,2019-05-20,2173,926.949153,166.850847,380,4.0
7886,6298,2019-05-20,779,1207.627119,217.372881,66,3.0
7887,6299,2019-05-21,2216,714.237288,128.562712,496,4.0
7888,6300,2019-05-21,2045,2061.016949,370.983051,284,2.0
7889,6300,2019-05-21,1728,2009.288136,361.671864,284,4.0
7890,6300,2019-05-21,172,841.864407,151.535593,284,2.0
7891,6301,2019-05-21,976,847.457627,152.542373,596,4.0
7892,6302,2019-05-21,166,10805.084746,1944.915254,447,50.0
7893,6303,2019-05-21,116,508.474576,91.525424,266,2.0
7894,6304,2019-05-21,2142,4080.949153,734.570847,288,4.0
7895,6305,2019-05-21,1428,983.050847,176.949153,88,4.0
7896,6306,2019-05-21,2528,745.762712,134.237288,18,4.0
7897,6307,2019-05-21,571,1147.186441,206.493559,351,4.0
7898,6308,2019-05-21,2329,2624.40678,472.39322,360,8.0
7899,6309,2019-05-21,2199,364.40678,65.59322,351,2.0
7900,6309,2019-05-21,678,381.355932,68.644068,351,2.0
7901,6309,2019-05-21,172,762.711864,137.288136,351,2.0
7902,6309,2019-05-21,194,830.508475,149.491525,351,4.0
7903,6310,2019-05-21,166,466.101695,83.898305,170,2.0
7904,6311,2019-05-21,166,1398.305085,251.694915,18,6.0
7905,6311,2019-05-21,2329,1338.983051,241.016949,18,4.0
7906,6312,2019-05-21,1823,711.864407,128.135593,575,4.0
7907,6313,2019-05-21,2158,611.864407,110.135593,284,2.0
7908,6313,2019-05-21,2047,1287.491525,231.748475,284,4.0
7909,6313,2019-05-21,2424,426.694915,76.805085,284,2.0
7910,6313,2019-05-21,116,269.762712,48.557288,284,1.0
7911,6313,2019-05-21,215,756.576271,136.183729,284,4.0
7912,6313,2019-05-21,793,638.779661,114.980339,284,2.0
7913,6314,2019-05-22,2424,864.40678,155.59322,231,4.0
7914,6314,2019-05-22,2072,610.169492,109.830508,231,4.0
7915,6314,2019-05-22,2199,728.813559,131.186441,231,4.0
7916,6314,2019-05-22,1799,2203.38983,396.61017,231,8.0
7917,6314,2019-05-22,1827,627.118644,112.881356,231,4.0
7918,6315,2019-05-22,2199,364.40678,65.59322,45,2.0
7919,6316,2019-05-22,1823,711.864407,128.135593,156,4.0
7920,6317,2019-05-22,1854,2206.779661,397.220339,396,4.0
7921,6318,2019-05-22,1442,745.762712,134.237288,69,4.0
7922,6318,2019-05-22,2329,1338.983051,241.016949,69,4.0
7923,6318,2019-05-22,2528,762.711864,137.288136,69,4.0
7924,6319,2019-05-22,2424,821.186441,147.813559,99,4.0
7925,6320,2019-05-22,581,713.559322,128.440678,170,2.0
7926,6321,2019-05-22,95,896.169492,161.310508,288,2.0
7927,6322,2019-05-22,2329,2624.40678,472.39322,144,8.0
7928,6323,2019-05-22,894,711.864407,128.135593,25,4.0
7929,6324,2019-05-22,976,830.508475,149.491525,68,4.0
7930,6325,2019-05-22,167,508.474576,91.525424,488,2.0
7931,6326,2019-05-22,2072,298.983051,53.816949,313,2.0
7932,6327,2019-05-22,2148,515.254237,92.745763,284,1.0
7933,6327,2019-05-22,1308,720.889831,129.760169,284,1.0
7934,6327,2019-05-22,2359,656.59322,118.18678,284,1.0
7935,6327,2019-05-22,165,1541.084746,277.395254,284,4.0
7936,6327,2019-05-22,985,299.491525,53.908475,284,1.0
7937,6328,2019-05-22,2424,216.101695,38.898305,18,1.0
7938,6329,2019-05-22,2070,762.711864,137.288136,179,4.0
7939,6330,2019-05-22,779,423.728814,76.271186,487,1.0
7940,6331,2019-05-22,2329,2623.728814,472.271186,292,8.0
7941,6332,2019-05-22,1411,2450.847458,441.152542,148,4.0
7942,6333,2019-05-22,1651,2322.033898,417.966102,499,4.0
7943,6334,2019-05-22,797,847.457627,152.542373,487,2.0
7944,6335,2019-05-22,2072,597.966102,107.633898,313,4.0
7945,6336,2019-05-22,2285,1051.864407,189.335593,506,4.0
7946,6337,2019-05-22,223,1594.576271,287.023729,68,8.0
7947,6338,2019-05-23,687,152.542373,27.457627,284,1.0
7948,6338,2019-05-23,2424,221.0,39.78,284,1.0
7949,6338,2019-05-23,1951,381.355932,68.644068,284,2.0
7950,6339,2019-05-23,1442,372.881356,67.118644,182,2.0
7951,6340,2019-05-23,894,889.830508,160.169492,331,5.0
7952,6341,2019-05-23,130,342.118644,61.581356,66,1.0
7953,6342,2019-05-23,891,661.016949,118.983051,539,4.0
7954,6343,2019-05-23,192,3542.372881,637.627119,22,20.0
7955,6344,2019-05-23,884,644.067797,115.932203,156,4.0
7956,6344,2019-05-23,875,745.762712,134.237288,156,4.0
7957,6344,2019-05-23,975,1355.932203,244.067797,156,8.0
7958,6344,2019-05-23,1443,932.20339,167.79661,156,4.0
7959,6345,2019-05-23,797,423.728814,76.271186,38,1.0
7960,6346,2019-05-23,545,351.279661,63.230339,537,1.0
7961,6347,2019-05-23,891,627.79661,113.00339,224,4.0
7962,6347,2019-05-23,919,531.186441,95.613559,224,4.0
7963,6348,2019-05-23,891,661.016949,118.983051,281,4.0
7964,6348,2019-05-23,530,932.20339,167.79661,281,4.0
7965,6349,2019-05-23,560,2033.898305,366.101695,380,8.0
7966,6350,2019-05-23,894,711.864407,128.135593,487,4.0
7967,6350,2019-05-23,975,1355.932203,244.067797,487,8.0
7968,6350,2019-05-23,2329,1338.983051,241.016949,487,4.0
7969,6351,2019-05-23,1827,595.59322,107.20678,224,4.0
7970,6352,2019-05-23,1796,724.40678,130.39322,325,4.0
7971,6352,2019-05-23,2151,474.576271,85.423729,325,2.0
7972,6352,2019-05-23,2442,666.440678,119.959322,325,4.0
7973,6352,2019-05-23,919,531.186441,95.613559,325,4.0
7974,6352,2019-05-23,557,676.271186,121.728814,325,4.0
7975,6353,2019-05-23,1095,2989.016949,538.023051,501,2.0
7976,6354,2019-05-23,2442,333.220339,59.979661,313,2.0
7977,6355,2019-05-23,2424,1796.610169,323.389831,284,8.0
7978,6355,2019-05-23,970,402.542373,72.457627,284,1.0
7979,6355,2019-05-23,489,676.271186,121.728814,284,1.0
7980,6356,2019-05-24,919,265.59322,47.80678,325,2.0
7981,6357,2019-05-24,2228,677.966102,122.033898,105,2.0
7982,6358,2019-05-24,574,966.101695,173.898305,351,4.0
7983,6359,2019-05-24,2474,932.20339,167.79661,313,4.0
7984,6360,2019-05-24,797,805.084746,144.915254,66,2.0
7985,6361,2019-05-24,481,627.118644,112.881356,313,4.0
7986,6362,2019-05-24,210,1864.40678,335.59322,266,4.0
7987,6363,2019-05-24,2329,2677.966102,482.033898,154,8.0
7988,6364,2019-05-24,793,563.559322,101.440678,604,2.0
7989,6365,2019-05-24,557,1423.728814,256.271186,592,8.0
7990,6366,2019-05-24,194,9457.627119,1702.372881,447,50.0
7991,6367,2019-05-24,2424,821.016949,147.783051,99,4.0
7992,6368,2019-05-24,90,788.067797,141.852203,109,2.0
7993,6369,2019-05-24,921,369.711864,66.548136,284,2.0
7994,6369,2019-05-24,2424,884.0,159.12,284,4.0
7995,6369,2019-05-24,1835,870.254237,156.645763,284,1.0
7996,6370,2019-05-25,116,966.101695,173.898305,604,4.0
7997,6371,2019-05-25,166,2745.762712,494.237288,280,12.0
7998,6372,2019-05-25,223,1627.118644,292.881356,331,8.0
7999,6373,2019-05-25,215,1881.355932,338.644068,74,12.0
8000,6374,2019-05-25,1443,932.20339,167.79661,596,4.0
8001,6375,2019-05-25,215,1067.79661,192.20339,56,6.0
8002,6376,2019-05-25,2408,1166.101695,209.898305,231,4.0
8003,6377,2019-05-25,2523,301.008475,54.181525,151,1.0
8004,6378,2019-05-25,797,1561.694915,281.105085,74,4.0
8005,6379,2019-05-25,116,249.152542,44.847458,83,1.0
8006,6380,2019-05-25,2474,932.20339,167.79661,182,4.0
8007,6381,2019-05-25,191,728.813559,131.186441,214,4.0
8008,6382,2019-05-25,1823,711.864407,128.135593,575,4.0
8009,6383,2019-05-25,573,1152.542373,207.457627,396,4.0
8010,6384,2019-05-25,1442,372.881356,67.118644,151,2.0
8011,6385,2019-05-25,800,847.457627,152.542373,595,2.0
8012,6386,2019-05-25,65,737.983051,132.836949,284,2.0
8013,6386,2019-05-25,2424,881.966102,158.753898,284,4.0
8014,6387,2019-05-27,691,3210.169492,577.830508,323,4.0
8015,6388,2019-05-27,191,1016.949153,183.050847,511,6.0
8016,6389,2019-05-27,2446,1101.728814,198.311186,66,4.0
8017,6390,2019-05-27,215,697.627119,125.572881,68,4.0
8018,6391,2019-05-27,571,1147.186441,206.493559,488,4.0
8019,6392,2019-05-27,1799,1101.694915,198.305085,487,4.0
8020,6393,2019-05-27,2424,410.508475,73.891525,506,2.0
8021,6393,2019-05-27,891,627.79661,113.00339,506,4.0
8022,6393,2019-05-27,2070,724.40678,130.39322,506,4.0
8023,6394,2019-05-27,2404,684.237288,123.162712,66,2.0
8024,6395,2019-05-27,2422,5033.898305,906.101695,551,2.0
8025,6396,2019-05-27,2424,821.016949,147.783051,99,4.0
8026,6396,2019-05-27,191,1610.169492,289.830508,99,10.0
8027,6397,2019-05-27,140,406.779661,73.220339,575,2.0
8028,6398,2019-05-27,2528,724.576271,130.423729,148,4.0
8029,6399,2019-05-27,574,1016.949153,183.050847,380,4.0
8030,6399,2019-05-27,545,1430.508475,257.491525,380,4.0
8031,6400,2019-05-27,170,805.084746,144.915254,288,2.0
8032,6401,2019-05-27,223,813.559322,146.440678,165,4.0
8033,6402,2019-05-27,1442,708.474576,127.525424,99,4.0
8034,6403,2019-05-27,1078,684.322034,123.177966,284,1.0
8035,6403,2019-05-27,1120,603.813559,108.686441,284,1.0
8036,6403,2019-05-27,2158,1225.762712,220.637288,284,4.0
8037,6403,2019-05-27,226,702.542373,126.457627,284,2.0
8038,6403,2019-05-27,119,1449.152542,260.847458,284,4.0
8039,6404,2019-05-28,2199,728.813559,131.186441,308,4.0
8040,6405,2019-05-28,191,728.813559,131.186441,56,4.0
8041,6406,2019-05-28,2284,1593.220339,286.779661,266,8.0
8042,6407,2019-05-28,797,1694.915254,305.084746,288,4.0
8043,6408,2019-05-28,194,207.627119,37.372881,240,1.0
8044,6408,2019-05-28,1799,1101.694915,198.305085,240,4.0
8045,6408,2019-05-28,1408,398.305085,71.694915,240,2.0
8046,6409,2019-05-28,116,508.474576,91.525424,189,2.0
8047,6410,2019-05-28,191,728.813559,131.186441,56,4.0
8048,6410,2019-05-28,215,711.864407,128.135593,56,4.0
8049,6411,2019-05-28,194,830.508475,149.491525,155,4.0
8050,6412,2019-05-28,2455,1479.661017,266.338983,36,2.0
8051,6413,2019-05-28,2329,1338.983051,241.016949,240,4.0
8052,6414,2019-05-28,557,711.864407,128.135593,511,4.0
8053,6415,2019-05-28,70,1610.169492,289.830508,66,4.0
8054,6416,2019-05-28,557,711.864407,128.135593,396,4.0
8055,6416,2019-05-28,543,711.864407,128.135593,396,4.0
8056,6417,2019-05-28,167,996.610169,179.389831,546,4.0
8057,6417,2019-05-28,166,911.864407,164.135593,546,4.0
8058,6418,2019-05-28,166,1827.118644,328.881356,139,8.0
8059,6419,2019-05-28,1796,381.355932,68.644068,109,2.0
8060,6419,2019-05-28,1827,313.559322,56.440678,109,2.0
8061,6420,2019-05-28,1857,220.288136,39.651864,388,1.0
8062,6421,2019-05-28,2329,1311.864407,236.135593,546,4.0
8063,6422,2019-05-28,875,1864.40678,335.59322,383,10.0
8064,6423,2019-05-28,1442,745.762712,134.237288,266,4.0
8065,6424,2019-05-28,191,1932.20339,347.79661,604,12.0
8066,6425,2019-05-28,797,847.457627,152.542373,567,2.0
8067,6426,2019-05-28,875,745.762712,134.237288,487,4.0
8068,6427,2019-05-28,875,730.847458,131.552542,68,4.0
8069,6428,2019-05-28,571,1145.762712,206.237288,487,4.0
8070,6429,2019-05-28,2158,1127.118644,202.881356,447,4.0
8071,6430,2019-05-28,194,394.491525,71.008475,66,2.0
8072,6431,2019-05-28,215,1322.033898,237.966102,568,8.0
8073,6432,2019-05-28,2442,333.305085,59.994915,313,2.0
8074,6433,2019-05-28,2424,884.0,159.12,284,4.0
8075,6433,2019-05-28,1748,436.389831,78.550169,284,1.0
8076,6433,2019-05-28,166,525.610169,94.609831,284,2.0
8077,6433,2019-05-28,160,1113.152542,200.367458,284,4.0
8078,6434,2019-05-28,2130,847.457627,152.542373,170,2.0
8079,6435,2019-05-29,1732,2467.355932,444.124068,596,4.0
8080,6436,2019-05-29,789,457.627119,82.372881,508,2.0
8081,6437,2019-05-29,791,1112.881356,200.318644,139,4.0
8082,6438,2019-05-29,2357,1703.389831,306.610169,179,2.0
8083,6439,2019-05-29,1414,1576.271186,283.728814,187,4.0
8084,6440,2019-05-29,2130,1610.169492,289.830508,188,4.0
8085,6441,2019-05-29,2424,1457.627119,262.372881,78,8.0
8086,6442,2019-05-29,166,932.20339,167.79661,450,4.0
8087,6443,2019-05-29,166,1864.40678,335.59322,547,8.0
8088,6444,2019-05-29,1796,724.576271,130.423729,313,4.0
8089,6445,2019-05-29,2151,1000.0,180.0,182,4.0
8090,6446,2019-05-29,481,1881.355932,338.644068,501,12.0
8091,6447,2019-05-29,2516,4384.745763,789.254237,150,4.0
8092,6448,2019-05-29,528,847.457627,152.542373,539,4.0
8093,6449,2019-05-29,2029,544.915254,98.084746,436,1.0
8094,6450,2019-05-29,1813,2288.135593,411.864407,508,4.0
8095,6451,2019-05-30,1796,724.576271,130.423729,325,4.0
8096,6452,2019-05-30,2424,1326.0,238.68,284,6.0
8097,6452,2019-05-30,793,319.389831,57.490169,284,1.0
8098,6453,2019-05-30,481,596.610169,107.389831,224,4.0
8099,6454,2019-05-30,2528,381.355932,68.644068,120,2.0
8100,6455,2019-05-30,1408,1792.372881,322.627119,497,9.0
8101,6456,2019-05-30,194,830.508475,149.491525,266,4.0
8102,6457,2019-05-30,950,1288.135593,231.864407,182,4.0
8103,6458,2019-05-30,950,334.745763,60.254237,148,1.0
8104,6459,2019-05-30,950,644.067797,115.932203,182,2.0
8105,6460,2019-05-30,467,1006.779661,181.220339,225,4.0
8106,6461,2019-05-30,678,762.711864,137.288136,266,4.0
8107,6462,2019-05-30,884,1932.20339,347.79661,383,12.0
8108,6463,2019-05-30,875,2135.59322,384.40678,182,12.0
8109,6463,2019-05-30,950,1301.694915,234.305085,182,4.0
8110,6464,2019-05-30,2424,847.457627,152.542373,18,4.0
8111,6465,2019-05-30,2424,884.0,159.12,284,4.0
8112,6465,2019-05-30,1428,264.067797,47.532203,284,1.0
8113,6465,2019-05-30,190,537.991525,96.838475,284,1.0
8114,6466,2019-05-30,166,932.20339,167.79661,308,4.0
8115,6466,2019-05-30,2072,610.169492,109.830508,308,4.0
8116,6466,2019-05-30,2329,1338.983051,241.016949,308,4.0
8117,6467,2019-05-31,797,3123.38983,562.21017,74,8.0
8118,6468,2019-05-31,530,881.355932,158.644068,332,4.0
8119,6468,2019-05-31,215,1652.542373,297.457627,332,10.0
8120,6468,2019-05-31,1780,1898.305085,341.694915,332,8.0
8121,6468,2019-05-31,1776,2542.372881,457.627119,332,12.0
8122,6469,2019-05-31,191,1355.932203,244.067797,351,8.0
8123,6469,2019-05-31,194,1661.016949,298.983051,351,8.0
8124,6469,2019-05-31,223,813.559322,146.440678,351,4.0
8125,6469,2019-05-31,163,1694.915254,305.084746,351,8.0
8126,6469,2019-05-31,2446,2318.644068,417.355932,351,8.0
8127,6470,2019-05-31,2424,7652.542373,1377.457627,78,42.0
8128,6471,2019-05-31,891,1322.033898,237.966102,447,8.0
8129,6472,2019-05-31,797,1694.915254,305.084746,288,4.0
8130,6472,2019-05-31,523,1403.38983,252.61017,288,8.0
8131,6472,2019-05-31,1780,2847.457627,512.542373,288,12.0
8132,6473,2019-05-31,2329,2677.966102,482.033898,591,8.0
8133,6474,2019-05-31,1587,1016.949153,183.050847,412,4.0
8134,6475,2019-05-31,1587,3864.40678,695.59322,66,16.0
8135,6476,2019-05-31,1587,1016.949153,183.050847,396,4.0
8136,6477,2019-05-31,163,2389.830508,430.169492,99,12.0
8137,6477,2019-05-31,166,4406.779661,793.220339,99,20.0
8138,6477,2019-05-31,191,1610.169492,289.830508,99,10.0
8139,6478,2019-05-31,163,2012.711864,362.288136,74,10.0
8140,6479,2019-05-31,2424,211.779661,38.120339,179,1.0
8141,6480,2019-05-31,191,1610.169492,289.830508,99,10.0
